event_type,pre_event_time,post_event_time,gap_seconds
Ingress,1974-12-03 23:59:59.181,1974-12-04 00:00:01.106,1.925
Ingress,1974-12-10 23:58:37.017,1974-12-10 23:58:38.942,1.925
Ingress,1974-12-11 00:00:08.043,1974-12-11 00:00:09.175,1.1320000000000001
Ingress,1974-12-11 00:00:23.403,1974-12-11 00:00:24.534,1.131
Ingress,1974-12-11 00:00:38.762,1974-12-11 00:00:39.894,1.1320000000000001
Ingress,1974-12-11 00:00:54.122,1974-12-11 00:00:55.253,1.131
Ingress,1974-12-11 00:01:09.481,1974-12-11 00:01:10.613,1.1320000000000001
Ingress,1974-12-11 00:01:24.841,1974-12-11 00:01:26.766,1.925
Ingress,1974-12-11 00:01:40.201,1974-12-11 00:01:41.332,1.131
Ingress,1974-12-11 00:01:55.560,1974-12-11 00:01:56.692,1.1320000000000001
Ingress,1974-12-11 00:02:10.920,1974-12-11 00:02:12.051,1.131
Ingress,1974-12-11 00:02:26.279,1974-12-11 00:02:27.411,1.1320000000000001
Ingress,1974-12-11 00:02:41.639,1974-12-11 00:02:42.771,1.1320000000000001
Ingress,1974-12-11 00:02:56.998,1974-12-11 00:02:58.130,1.1320000000000001
Ingress,1974-12-11 00:03:12.358,1974-12-11 00:03:13.490,1.1320000000000001
Ingress,1974-12-11 00:03:27.717,1974-12-11 00:03:28.849,1.1320000000000001
Ingress,1974-12-11 00:03:43.077,1974-12-11 00:03:45.002,1.925
Ingress,1974-12-11 00:03:58.437,1974-12-11 00:03:59.569,1.1320000000000001
Ingress,1974-12-11 00:04:13.796,1974-12-11 00:04:14.928,1.1320000000000001
Ingress,1974-12-11 00:04:29.156,1974-12-11 00:04:30.288,1.1320000000000001
Ingress,1974-12-11 00:04:44.515,1974-12-11 00:04:45.647,1.1320000000000001
Ingress,1974-12-11 00:04:59.875,1974-12-11 00:05:01.007,1.1320000000000001
Ingress,1974-12-11 00:05:15.234,1974-12-11 00:05:16.367,1.133
Ingress,1974-12-11 00:05:30.594,1974-12-11 00:05:31.726,1.1320000000000001
Ingress,1974-12-11 00:05:45.953,1974-12-11 00:05:47.086,1.133
Ingress,1974-12-11 00:06:01.313,1974-12-11 00:06:03.238,1.925
Ingress,1974-12-11 00:06:16.673,1974-12-11 00:06:17.805,1.1320000000000001
Ingress,1974-12-11 00:06:32.032,1974-12-11 00:06:33.165,1.133
Ingress,1974-12-11 00:06:47.392,1974-12-11 00:06:48.524,1.1320000000000001
Ingress,1974-12-11 00:07:02.751,1974-12-11 00:07:03.884,1.133
Ingress,1974-12-11 00:07:18.111,1974-12-11 00:07:19.243,1.1320000000000001
Ingress,1974-12-11 00:07:33.470,1974-12-11 00:07:34.603,1.133
Ingress,1974-12-11 00:07:48.830,1974-12-11 00:07:49.963,1.133
Ingress,1974-12-11 00:08:04.190,1974-12-11 00:08:05.322,1.1320000000000001
Ingress,1974-12-11 00:08:19.549,1974-12-11 00:08:21.474,1.925
Ingress,1974-12-11 00:08:34.909,1974-12-11 00:08:36.041,1.1320000000000001
Ingress,1974-12-11 00:08:50.268,1974-12-11 00:08:51.401,1.133
Ingress,1974-12-11 00:09:05.628,1974-12-11 00:09:06.761,1.133
Ingress,1974-12-11 00:09:20.987,1974-12-11 00:09:22.120,1.133
Ingress,1974-12-11 00:09:36.347,1974-12-11 00:09:37.480,1.133
Ingress,1974-12-11 00:09:51.706,1974-12-11 00:09:52.839,1.133
Ingress,1974-12-11 00:10:07.066,1974-12-11 00:10:08.199,1.133
Ingress,1974-12-11 00:10:22.426,1974-12-11 00:10:23.559,1.133
Ingress,1974-12-11 00:10:32.051,1974-12-11 00:10:35.860,3.809
Ingress,1974-12-11 00:10:37.785,1974-12-11 00:10:39.710,1.925
Ingress,1974-12-11 00:10:53.145,1974-12-11 00:10:54.278,1.133
Ingress,1974-12-11 00:11:08.504,1974-12-11 00:11:09.637,1.133
Ingress,1974-12-11 00:11:23.864,1974-12-11 00:11:24.997,1.133
Ingress,1974-12-11 00:11:39.223,1974-12-11 00:11:40.357,1.134
Ingress,1974-12-11 00:11:54.583,1974-12-11 00:11:55.716,1.133
Ingress,1974-12-11 00:12:09.942,1974-12-11 00:12:11.076,1.134
Ingress,1974-12-11 00:12:25.302,1974-12-11 00:12:26.435,1.133
Ingress,1974-12-11 00:12:40.662,1974-12-11 00:12:41.795,1.133
Egress,1974-12-11 00:12:45.645,1974-12-11 00:12:46.437,0.792
Ingress,1974-12-11 00:12:56.021,1974-12-11 00:12:57.946,1.925
Egress,1974-12-11 00:13:01.005,1974-12-11 00:13:01.796,0.791
Ingress,1974-12-11 00:13:11.381,1974-12-11 00:13:12.514,1.133
Egress,1974-12-11 00:13:16.364,1974-12-11 00:13:17.156,0.792
Ingress,1974-12-11 00:13:26.740,1974-12-11 00:13:27.874,1.134
Egress,1974-12-11 00:13:31.724,1974-12-11 00:13:32.515,0.791
Ingress,1974-12-11 00:13:42.100,1974-12-11 00:13:43.233,1.133
Egress,1974-12-11 00:13:47.083,1974-12-11 00:13:47.875,0.792
Ingress,1974-12-11 00:13:57.459,1974-12-11 00:13:58.593,1.134
Egress,1974-12-11 00:14:02.443,1974-12-11 00:14:03.234,0.791
Ingress,1974-12-11 00:14:12.819,1974-12-11 00:14:13.953,1.134
Egress,1974-12-11 00:14:17.803,1974-12-11 00:14:18.594,0.791
Ingress,1974-12-11 00:14:28.179,1974-12-11 00:14:29.312,1.133
Egress,1974-12-11 00:14:33.162,1974-12-11 00:14:33.954,0.792
Ingress,1974-12-11 00:14:43.538,1974-12-11 00:14:44.672,1.134
Egress,1974-12-11 00:14:48.522,1974-12-11 00:14:49.313,0.791
Ingress,1974-12-11 00:14:58.898,1974-12-11 00:15:00.031,1.133
Egress,1974-12-11 00:15:03.881,1974-12-11 00:15:04.673,0.792
Ingress,1974-12-11 00:15:14.257,1974-12-11 00:15:16.182,1.925
Egress,1974-12-11 00:15:19.241,1974-12-11 00:15:20.032,0.791
Ingress,1974-12-11 00:15:29.617,1974-12-11 00:15:30.751,1.134
Egress,1974-12-11 00:15:34.601,1974-12-11 00:15:35.392,0.791
Ingress,1974-12-11 00:15:44.976,1974-12-11 00:15:46.110,1.134
Egress,1974-12-11 00:15:49.960,1974-12-11 00:15:50.751,0.791
Ingress,1974-12-11 00:16:00.336,1974-12-11 00:16:01.470,1.134
Egress,1974-12-11 00:16:05.320,1974-12-11 00:16:06.111,0.791
Ingress,1974-12-11 00:16:15.695,1974-12-11 00:16:16.829,1.134
Egress,1974-12-11 00:16:20.679,1974-12-11 00:16:21.470,0.791
Ingress,1974-12-11 00:16:31.055,1974-12-11 00:16:32.189,1.134
Egress,1974-12-11 00:16:36.039,1974-12-11 00:16:36.830,0.791
Ingress,1974-12-11 00:16:46.415,1974-12-11 00:16:47.549,1.134
Egress,1974-12-11 00:16:51.399,1974-12-11 00:16:52.190,0.791
Egress,1974-12-11 00:17:06.758,1974-12-11 00:17:07.549,0.791
Egress,1975-01-01 02:10:53.359,1975-01-01 02:10:54.633,1.274
Ingress,1975-01-01 02:10:59.093,1975-01-01 02:11:00.408,1.315
Egress,1975-01-01 02:11:08.718,1975-01-01 02:11:09.993,1.275
Ingress,1975-01-01 02:11:14.453,1975-01-01 02:11:15.768,1.315
Egress,1975-01-01 02:11:24.078,1975-01-01 02:11:25.352,1.274
Ingress,1975-01-01 02:11:29.812,1975-01-01 02:11:31.127,1.315
Egress,1975-01-01 02:11:39.437,1975-01-01 02:11:40.712,1.275
Ingress,1975-01-01 02:11:45.172,1975-01-01 02:11:46.487,1.315
Egress,1975-01-01 02:11:54.797,1975-01-01 02:11:56.071,1.274
Ingress,1975-01-01 02:12:00.531,1975-01-01 02:12:01.846,1.315
Egress,1975-01-01 02:12:10.156,1975-01-01 02:12:11.431,1.275
Ingress,1975-01-01 02:12:15.891,1975-01-01 02:12:17.206,1.315
Egress,1975-01-01 02:12:25.516,1975-01-01 02:12:26.791,1.275
Ingress,1975-01-01 02:12:31.250,1975-01-01 02:12:32.566,1.316
