event_key,event_time,event_type,planet,channel_id,frequency_mhz,delta_db,sign_bit
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,3,0.9,-0.16355525500648724,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,4,1.31,-0.43210928946339056,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,5,2.2,0.0,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,6,3.93,-2.5683039068673272,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,7,4.7,-0.8294365455584163,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,8,6.55,1.6234393001458256,1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,9,9.18,-0.00527041551950561,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,1,0.45,-1.4215758798311278,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,2,0.7,-0.31386218176486097,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,3,0.9,-0.9473149908031606,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,4,1.31,-1.3922960970678937,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,5,2.2,-0.37624597966950474,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,6,3.93,0.08425815622269213,1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,7,4.7,-0.43546817671489435,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,8,6.55,0.0,-1
1974-09-09 16:55:11.655|1974-09-09 16:55:15.465|DISAPPEARANCE,1974-09-09 16:55:15.465,DISAPPEARANCE,Cygnus-A,9,9.18,0.3192540552253377,1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,1,0.45,-0.8235327764756207,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,2,0.7,0.17146868046346564,1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,3,0.9,-0.4327182364059935,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,4,1.31,0.5866275543388099,1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,5,2.2,-0.3799734276751441,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,6,3.93,-6.833324868461979,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,7,4.7,-1.028033282326851,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,8,6.55,-0.02774989949093179,-1
1974-09-09 20:37:08.502|1974-09-09 20:37:12.312|DISAPPEARANCE,1974-09-09 20:37:12.312,DISAPPEARANCE,Cygnus-A,9,9.18,-4.577921982475957,-1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,1,0.45,-5.813466964817335,-1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,2,0.7,-1.4640833353217282,-1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,5,2.2,3.0687088316350035,1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,6,3.93,1.0542710544936449,1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,7,4.7,3.8878974807990363,1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,8,6.55,-0.6496423093952068,-1
1974-09-09 23:59:53.463|1974-09-09 23:59:57.272|DISAPPEARANCE,1974-09-09 23:59:57.272,DISAPPEARANCE,Cygnus-A,9,9.18,-2.48634815670858,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,1,0.45,1.090851290869836,1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,2,0.7,0.0,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,3,0.9,0.2750891179354415,1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,4,1.31,0.0,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,5,2.2,0.0,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,6,3.93,-0.7736004719803717,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,7,4.7,-7.380114854579593,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,8,6.55,-1.6262023303025166,-1
1974-09-10 00:22:02.056|1974-09-10 00:22:03.981|DISAPPEARANCE,1974-09-10 00:22:03.981,DISAPPEARANCE,Cygnus-A,9,9.18,-0.9671368515987011,-1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,1,0.45,-25.50857210974521,-1
1974-09-10 11:26:54.959|1974-09-10 11:26:56.884|DISAPPEARANCE,1974-09-10 11:26:56.884,DISAPPEARANCE,Cygnus-A,2,0.7,-2.733209734929594,-1
