event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1975-01-01 02:38:21.960|1975-01-01 02:38:22.555|DISAPPEARANCE,1975-01-01 02:38:22.555,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.7592514175966416,2.8265321912715042,1.4686639434045234
1975-01-01 02:40:24.837|1975-01-01 02:40:25.431|DISAPPEARANCE,1975-01-01 02:40:25.431,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.599068896261667,3.953986629737764,2.5775434799449415
1975-01-01 02:40:40.197|1975-01-01 02:40:40.791|DISAPPEARANCE,1975-01-01 02:40:40.791,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.599068896261667,4.7380345625293545,2.5171345915334857
1975-01-01 02:44:59.976|1975-01-01 02:45:01.310|DISAPPEARANCE,1975-01-01 02:45:01.310,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.988033406186609,3.872174563014335,2.47952049737958
1975-01-01 02:51:08.015|1975-01-01 02:51:09.940|DISAPPEARANCE,1975-01-01 02:51:09.940,DISAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",0.5415985330747972,6.092950835976771,2.5339374773108077
1975-01-01 02:51:23.963|1975-01-01 02:51:25.300|DISAPPEARANCE,1975-01-01 02:51:25.300,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.2441255455367948,2.996090940471396,2.1027302755817536
1975-01-01 02:51:39.322|1975-01-01 02:51:40.659|DISAPPEARANCE,1975-01-01 02:51:40.659,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.2441255455367948,7.217351151555591,3.803819202262821
1975-01-01 02:51:54.682|1975-01-01 02:51:56.019|DISAPPEARANCE,1975-01-01 02:51:56.019,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.0220116808963873,8.916739725530952,3.7276256506547116
1975-01-01 02:54:10.405|1975-01-01 02:54:12.330|REAPPEARANCE,1975-01-01 02:54:12.330,REAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",0.5518211683887266,6.294762967612948,3.191443686362485
1975-01-01 02:54:25.765|1975-01-01 02:54:27.690|REAPPEARANCE,1975-01-01 02:54:27.690,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.2605754876303734,2.865600924905058,1.8490067405490922
1975-01-01 02:54:41.125|1975-01-01 02:54:43.050|REAPPEARANCE,1975-01-01 02:54:43.050,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.2605754876303734,5.9260196302100265,3.3201534677137396
1975-01-01 02:59:34.882|1975-01-01 02:59:35.466|DISAPPEARANCE,1975-01-01 02:59:35.466,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.112052584960662,9.269222468082663,4.152954806747388
1975-01-04 00:00:08.346|1975-01-04 00:00:10.271|REAPPEARANCE,1975-01-04 00:00:10.271,REAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",1.443331776206346,1.7287670007416365,1.5735553909001574
1975-01-16 23:59:56.675|1975-01-16 23:59:58.600|REAPPEARANCE,1975-01-16 23:59:58.600,REAPPEARANCE,Cygnus-A,2,4,3,"2,3,4",2.1389185554433814,6.858945116786157,4.445210046244809
1975-02-01 23:59:54.066|1975-02-01 23:59:55.991|REAPPEARANCE,1975-02-01 23:59:55.991,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",1.4212852191724192,8.584728587610691,4.294254709686679
1975-02-01 23:59:54.066|1975-02-01 23:59:55.991|REAPPEARANCE,1975-02-01 23:59:55.991,REAPPEARANCE,Cygnus-A,5,7,3,"5,6,7",0.6768126484587884,3.592888995996776,1.839496787270966
1975-02-05 23:59:59.548|1975-02-06 00:00:01.473|REAPPEARANCE,1975-02-06 00:00:01.473,REAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",0.8808591450930501,2.377405311557015,1.6960738532876332
1975-02-08 00:00:05.264|1975-02-08 00:00:07.189|REAPPEARANCE,1975-02-08 00:00:07.189,REAPPEARANCE,Cygnus-A,2,7,6,"2,3,4,5,6,7",1.4372894672308003,12.848191644420965,5.07234180339574
1975-02-12 23:59:56.915|1975-02-13 00:00:02.649|DISAPPEARANCE,1975-02-13 00:00:02.649,DISAPPEARANCE,Cygnus-A,1,5,5,"1,2,3,4,5",1.2701384670560165,4.805446450697657,2.3106203915572303
1975-03-17 00:00:59.197|1975-03-17 00:00:59.407|DISAPPEARANCE,1975-03-17 00:00:59.407,DISAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",0.6233387539700151,5.2739569983833166,2.4039419116166965
1975-03-17 00:01:14.556|1975-03-17 00:01:14.765|DISAPPEARANCE,1975-03-17 00:01:14.765,DISAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",1.6347278254437145,3.7751099397314647,2.2820774148221585
1975-03-17 00:01:29.915|1975-03-17 00:01:30.124|DISAPPEARANCE,1975-03-17 00:01:30.124,DISAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",0.9023941918319417,2.0806625771646345,1.634049456241562
1975-03-17 00:02:46.709|1975-03-17 00:02:46.918|DISAPPEARANCE,1975-03-17 00:02:46.918,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.6708426118670964,2.9249498079448872,1.4599812231810805
1975-03-17 00:03:02.068|1975-03-17 00:03:02.277|DISAPPEARANCE,1975-03-17 00:03:02.277,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.680180881186266,2.9249498079448872,1.5097605994404881
