event_type,pre_event_time,post_event_time,gap_seconds
Egress,1974-10-17 11:51:48.014,1974-10-17 11:51:49.939,1.925
Ingress,1974-10-17 18:43:36.133,1974-10-17 18:43:41.868,5.735
Egress,1974-10-17 19:15:41.838,1974-10-17 19:15:43.763,1.925
Ingress,1974-10-17 22:25:33.074,1974-10-17 22:25:36.884,3.81
Egress,1974-10-17 22:57:33.066,1974-10-17 22:57:36.876,3.81
Ingress,1974-10-18 05:49:23.200,1974-10-18 05:49:25.125,1.925
Egress,1974-10-18 06:21:32.785,1974-10-18 06:21:34.710,1.925
Egress,1974-10-18 10:03:27.830,1974-10-18 10:03:29.755,1.925
Egress,1974-10-18 13:44:44.570,1974-10-18 13:44:46.495,1.925
Ingress,1974-10-18 16:55:10.351,1974-10-18 16:55:12.276,1.925
Egress,1974-10-18 17:27:18.086,1974-10-18 17:27:21.896,3.81
Ingress,1974-10-18 20:37:05.507,1974-10-18 20:37:07.432,1.925
Ingress,1974-10-18 23:59:48.451,1974-10-18 23:59:50.376,1.925
Egress,1974-10-18 23:59:54.226,1974-10-18 23:59:56.151,1.925
Ingress,1974-10-19 00:19:00.436,1974-10-19 00:19:02.361,1.925
Egress,1974-10-19 00:51:21.546,1974-10-19 00:51:23.471,1.925
Ingress,1974-10-19 04:00:53.549,1974-10-19 04:00:57.359,3.81
Ingress,1974-10-19 07:42:48.645,1974-10-19 07:42:50.570,1.925
Egress,1974-10-19 08:15:13.562,1974-10-19 08:15:15.487,1.925
Ingress,1974-10-19 15:06:38.653,1974-10-19 15:06:40.578,1.925
Egress,1974-10-19 15:39:03.570,1974-10-19 15:39:05.495,1.925
Ingress,1974-10-19 18:48:31.813,1974-10-19 18:48:33.738,1.925
Egress,1974-10-19 19:20:56.768,1974-10-19 19:21:02.503,5.735
Ingress,1974-10-19 22:30:26.865,1974-10-19 22:30:28.790,1.925
Egress,1974-10-19 23:02:53.740,1974-10-19 23:02:57.549,3.809
Ingress,1974-10-20 02:12:19.932,1974-10-20 02:12:23.742,3.81
Egress,1974-10-20 02:44:48.692,1974-10-20 02:44:50.617,1.925
Egress,1974-10-20 06:26:43.806,1974-10-20 06:26:45.731,1.925
Egress,1974-10-20 13:50:35.946,1974-10-20 13:50:37.871,1.925
Ingress,1974-10-20 20:41:53.076,1974-10-20 20:41:55.001,1.925
Ingress,1974-10-21 00:23:46.279,1974-10-21 00:23:50.089,3.81
Ingress,1974-10-21 04:05:41.512,1974-10-21 04:05:43.437,1.925
Egress,1974-10-21 04:38:17.617,1974-10-21 04:38:19.542,1.925
Ingress,1974-10-21 07:46:48.279,1974-10-21 07:46:50.204,1.925
Ingress,1974-10-21 18:53:23.289,1974-10-21 18:53:25.214,1.925
Egress,1974-10-21 19:26:01.679,1974-10-21 19:26:07.414,5.735
Ingress,1974-10-22 02:17:15.248,1974-10-22 02:17:17.173,1.925
Ingress,1974-10-22 05:59:12.175,1974-10-22 05:59:14.100,1.925
Egress,1974-10-22 06:31:56.302,1974-10-22 06:31:58.227,1.925
Ingress,1974-10-22 09:41:09.090,1974-10-22 09:41:11.015,1.925
Egress,1974-10-22 10:13:55.150,1974-10-22 10:13:57.075,1.925
Ingress,1974-10-22 13:23:00.282,1974-10-22 13:23:06.017,5.735
Ingress,1974-10-22 17:05:01.038,1974-10-22 17:05:02.963,1.925
Egress,1974-10-22 17:37:06.788,1974-10-22 17:37:08.713,1.925
Ingress,1974-10-22 20:46:57.956,1974-10-22 20:46:59.881,1.925
Egress,1974-10-22 21:19:47.863,1974-10-22 21:19:49.788,1.925
Ingress,1974-10-23 00:28:35.696,1974-10-23 00:28:39.506,3.81
Ingress,1974-10-23 04:10:32.635,1974-10-23 04:10:36.445,3.81
Egress,1974-10-23 04:43:32.124,1974-10-23 04:43:34.049,1.925
Ingress,1974-10-23 07:52:29.533,1974-10-23 07:52:33.343,3.81
Egress,1974-10-23 08:24:14.153,1974-10-23 08:25:34.762,80.609
Ingress,1974-10-23 11:34:26.460,1974-10-23 11:34:30.269,3.809
Egress,1974-10-23 12:07:25.957,1974-10-23 12:07:27.882,1.925
Ingress,1974-10-23 18:58:16.481,1974-10-23 18:58:18.406,1.925
