target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-05,random,rv2_coarse,8,6.55,11328,554859,326435045.600718,255256342.67714337,-71178702.92357466,-0.5459412221688358,0.5851063413166377
Random-05,random,rv2_coarse,9,9.18,10311,505237,300144715.8797863,248503197.53989553,-51641518.33989078,-0.44169659586698645,0.6587087733550254
Random-06,random,rv2_coarse,1,0.45,145326,417577,3636721975.895901,3701570239.252192,64848263.35629082,0.3426295790208502,0.7318771467384548
Random-06,random,rv2_coarse,2,0.7,148996,427483,322068835.9333535,247991349.81581604,-74077486.11753744,-1.4658894981761734,0.14267839343646616
Random-06,random,rv2_coarse,3,0.9,148853,427669,31659282.252212755,4087914.2260159417,-27571368.026196815,-2.153747121129307,0.03126000861432732
Random-06,random,rv2_coarse,4,1.31,148788,428211,3403096.728369426,2609929.819474531,-793166.9088948951,-2.180595513247444,0.02921334728768521
Random-06,random,rv2_coarse,5,2.2,148424,427590,31029040.213868294,13852004.45316822,-17177035.760700073,-1.333405588869849,0.18239873932153916
Random-06,random,rv2_coarse,6,3.93,148482,426533,13531212.571471574,2618238.275838488,-10912974.295633085,-1.3877002369166553,0.16522834386516583
Random-06,random,rv2_coarse,7,4.7,146418,420065,72750248.71357755,81051458.36340953,8301209.6498319805,0.42146165064484015,0.6734180089168016
Random-06,random,rv2_coarse,8,6.55,146810,419377,289315443.078159,245256022.71883652,-44059420.35932246,-1.1506712652076538,0.24986750227662569
Random-06,random,rv2_coarse,9,9.18,133153,382395,282189773.3125727,238165737.77118355,-44024035.54138917,-1.3233137192903566,0.18573107117076404
Random-07,random,rv2_coarse,1,0.45,90644,472259,3131376228.3453774,3791056151.016967,659679922.6715894,3.0664242526801133,0.0021663569041323605
Random-07,random,rv2_coarse,2,0.7,92361,484118,141415909.51360008,291122700.7743046,149706791.26070455,3.7272675275773803,0.0001935669631532022
Random-07,random,rv2_coarse,3,0.9,92318,484204,3769510.2510933676,12624554.284669682,8855044.033576315,2.2164093274381584,0.026663481471036476
Random-07,random,rv2_coarse,4,1.31,92635,484364,2289646.8354556863,2914830.952228491,625184.1167728049,3.509980774784297,0.0004481390943702479
Random-07,random,rv2_coarse,5,2.2,92519,483495,5716873.211910526,20681730.847559202,14964857.635648675,2.744624821080832,0.006058011142815234
Random-07,random,rv2_coarse,6,3.93,92297,482718,2651908.208866464,5968584.887225485,3316676.6783590214,1.3531663226183288,0.1760025014804234
Random-07,random,rv2_coarse,7,4.7,90524,475959,32677761.393832114,87698110.76406784,55020349.370235726,2.948685296407871,0.0031912876436299698
Random-07,random,rv2_coarse,8,6.55,90752,475435,246715444.91372576,258582593.16468406,11867148.250958294,0.30118890813939203,0.7632704473881198
Random-07,random,rv2_coarse,9,9.18,82968,432580,238284077.17649636,251694134.87845293,13410057.70195657,0.37556869140059684,0.7072375701839448
Random-08,random,rv2_coarse,1,0.45,113505,449398,3408489340.492668,3754623454.2046003,346134113.7119322,1.7485625865414305,0.0803666582217204
Random-08,random,rv2_coarse,2,0.7,116586,459893,411558142.58331674,230525658.9267979,-181032483.65651885,-2.901712785959387,0.0037112863404848984
Random-08,random,rv2_coarse,3,0.9,116535,459987,11943967.809541125,11019796.30191671,-924171.5076244157,-0.10992667083713195,0.9124675304507357
Random-08,random,rv2_coarse,4,1.31,116608,460391,3654747.0659871106,2601631.804437996,-1053115.2615491147,-3.635405620395723,0.0002775435925188585
Random-08,random,rv2_coarse,5,2.2,116319,459695,15352526.362065203,19018354.20207817,3665827.8400129676,0.5100868125719263,0.6099906436636582
Random-08,random,rv2_coarse,6,3.93,116124,458891,13816182.784642117,3315637.3122629966,-10500545.47237912,-1.0740617830185506,0.2827949916978225
Random-08,random,rv2_coarse,7,4.7,114756,451727,96349959.13172911,74474385.7760318,-21875573.355697304,-0.9362169730125202,0.34916148599617136
Random-08,random,rv2_coarse,8,6.55,114276,451911,338337940.32602346,236031494.6291756,-102306445.69684786,-2.2185239666822176,0.026519127311902535
Random-08,random,rv2_coarse,9,9.18,104079,411469,301649145.0678832,236354283.82546544,-65294861.24241775,-1.7116207661731468,0.08696657884761239
Random-09,random,rv2_coarse,1,0.45,121491,441412,4243860429.472684,3530964283.3185177,-712896146.1541662,-3.1849601317374074,0.001447739518825486
Random-09,random,rv2_coarse,2,0.7,124524,451955,352945910.6772739,243495077.80832946,-109450832.86894447,-1.844605741204778,0.06509491124320577
Random-09,random,rv2_coarse,3,0.9,124627,451895,2278264.4018186205,13668927.677024946,11390663.275206326,2.696330403119271,0.007010808832135229
Random-09,random,rv2_coarse,4,1.31,124739,452260,1692890.5053582545,3123803.000928128,1430912.4955698736,7.894471178554888,2.886579864025407e-15
Random-09,random,rv2_coarse,5,2.2,124635,451379,26236073.471395977,16080721.149468515,-10155352.321927462,-0.7073276729823358,0.479362872264828
Random-09,random,rv2_coarse,6,3.93,124419,450596,3260059.83261833,6037100.0790750915,2777040.2464567614,0.9885500970375827,0.32288331222839517
Random-09,random,rv2_coarse,7,4.7,123116,443367,85261908.90595214,77140882.37668799,-8121026.529264152,-0.3549398929541169,0.7226346214556203
Random-09,random,rv2_coarse,8,6.55,122873,443314,267023230.53333312,253813752.40290126,-13209478.13043186,-0.33836403547747146,0.7350888729552556
Random-09,random,rv2_coarse,9,9.18,111584,403964,180104579.13551512,268714570.6613545,88609991.52583936,3.1765457532709735,0.0014904027796041053
Random-10,random,rv2_coarse,1,0.45,89481,473422,2937973302.6044507,3825990479.0544386,888017176.4499879,4.244201288652585,2.193733725741609e-05
Random-10,random,rv2_coarse,2,0.7,91228,485251,137950219.40409487,291424709.8022336,153474490.3981387,4.061043853723035,4.885379292263181e-05
Random-10,random,rv2_coarse,3,0.9,91283,485239,6077930.686971424,12171407.457594762,6093476.7706233375,1.5070897531121261,0.13178765294700656
Random-10,random,rv2_coarse,4,1.31,91503,485496,4075629.168590784,2576763.388645995,-1498865.7799447891,-2.0945230905129466,0.036213408343860776
Random-10,random,rv2_coarse,5,2.2,91341,484673,6500527.457764722,20497671.977423333,13997144.51965861,2.570322222334388,0.01016039609436259
Random-10,random,rv2_coarse,6,3.93,91080,483935,2503342.083039614,5988205.305717114,3484863.2226775005,1.4250562567940492,0.15414093988822586
Random-10,random,rv2_coarse,7,4.7,89124,477359,26667617.760406345,88658854.2549565,61991236.49455015,3.9820068990650874,6.833579571008386e-05
Random-10,random,rv2_coarse,8,6.55,89387,476800,218559080.58386365,263827170.09629247,45268089.51242882,1.1768349987548514,0.23926137040152007
Random-10,random,rv2_coarse,9,9.18,81966,433582,192423593.93145144,260332785.6800221,67909191.74857065,2.0824411235095224,0.03730219547082769
Random-11,random,rv2_coarse,1,0.45,2242,560661,290042007.239574,3698403455.0022717,3408361447.7626977,11.59713610732747,0.0
Random-11,random,rv2_coarse,2,0.7,2234,574245,2431225.966427932,268167111.79589096,265735885.82946303,12.809541365106133,0.0
Random-11,random,rv2_coarse,3,0.9,2222,574300,1277327.5392664266,11245020.213168008,9967692.673901582,2.998787048490648,0.0027105668798950155
Random-11,random,rv2_coarse,4,1.31,2222,574777,1425518.441859811,2819829.4503256497,1394311.0084658386,9.77500158227524,0.0
Random-11,random,rv2_coarse,5,2.2,2216,573798,1091078.3395476083,18344460.976219766,17253382.636672158,3.8796468899604513,0.00010460821394198128
Random-11,random,rv2_coarse,6,3.93,2179,572836,562756.9216957319,5454755.434737141,4891998.51304141,2.3848557945168056,0.01708581733347514
Random-11,random,rv2_coarse,7,4.7,2194,564289,271451.4080678128,79211594.07534246,78940142.66727465,8.554029214660396,0.0
Random-11,random,rv2_coarse,8,6.55,2187,564000,9408353.641528778,257639289.30611348,248230935.6645847,14.69113169620187,0.0
Random-11,random,rv2_coarse,9,9.18,1923,513625,2468001.4112003543,250461048.8472854,247993047.43608505,17.943115455769863,0.0
Random-12,random,rv2_coarse,1,0.45,120687,442216,3320358231.230188,3784297220.844073,463938989.6138849,2.3484227854643027,0.01885310772746096
Random-12,random,rv2_coarse,2,0.7,123773,452706,164943406.1827065,295077852.4220759,130134446.23936942,3.2866160723795037,0.0010139897536338704
Random-12,random,rv2_coarse,3,0.9,123848,452674,29930167.853640653,6083985.167862412,-23846182.68577824,-1.729617603295786,0.08369861883086194
Random-12,random,rv2_coarse,4,1.31,123575,453424,2941786.8650369626,2779758.685249779,-162028.17978718365,-0.43008412526101153,0.6671344472946741
Random-12,random,rv2_coarse,5,2.2,123329,452685,36582865.30004196,13291150.920053706,-23291714.379988253,-1.5342327924815444,0.12497239294153739
Random-12,random,rv2_coarse,6,3.93,123311,451704,14125963.712680869,3063997.264073529,-11061966.44860734,-1.1803826311352523,0.2378480668222287
Random-12,random,rv2_coarse,7,4.7,121374,445109,49313632.6901559,86975176.68578985,37661543.99563395,2.0031242438878465,0.0451639543573199
Random-12,random,rv2_coarse,8,6.55,121574,444613,244255326.21169472,260077951.4076318,15822625.195937097,0.4177439351349916,0.6761343459407503
Random-12,random,rv2_coarse,9,9.18,110190,405358,279695655.4727549,241337627.24396163,-38358028.22879326,-1.0734176922762222,0.2830837499262975
Random-13,random,rv2_coarse,1,0.45,83993,478910,4477606510.906812,3545787830.6877365,-931818680.2190752,-3.7034264571579474,0.00021270686462848687
Random-13,random,rv2_coarse,2,0.7,85826,490653,273958477.8332573,265944148.21375445,-8014329.619502872,-0.13628266292511496,0.8915978289875732
Random-13,random,rv2_coarse,3,0.9,85764,490758,2095436.4045461966,12798854.67463625,10703418.270090055,2.751418103303437,0.005933785481470055
Random-13,random,rv2_coarse,4,1.31,85821,491178,1713510.5439293704,3006823.2403671904,1293312.69643782,7.678696397021729,1.5987211554602254e-14
Random-13,random,rv2_coarse,5,2.2,85655,490359,5640411.482704007,20485610.3452417,14845198.862537693,2.743332115070193,0.006081913884526502
Random-13,random,rv2_coarse,6,3.93,85494,489521,2993481.574838585,5862836.972849398,2869355.3980108127,1.1863204283784676,0.2354957821799708
Random-13,random,rv2_coarse,7,4.7,84299,482184,103326589.82093565,74636442.88955082,-28690146.93138483,-0.8541141179842828,0.39304176217284637
Random-13,random,rv2_coarse,8,6.55,84109,482078,186068506.92176136,269000243.0921543,82931736.17039296,2.2435830204862466,0.024859242747075294
Random-13,random,rv2_coarse,9,9.18,76523,439025,265108176.2744374,246821773.720977,-18286402.55346039,-0.4756052453142721,0.634355637787519
Random-14,random,rv2_coarse,1,0.45,2262,560641,116243880.09250663,3699226260.6703577,3582982380.5778513,37.661901444320776,0.0
Random-14,random,rv2_coarse,2,0.7,2281,574198,6079430.990355107,268174370.66996297,262094939.67960787,12.631296540276415,0.0
Random-14,random,rv2_coarse,3,0.9,2289,574233,1047458.5363695937,11247099.518183189,10199640.981813595,3.0683122783139183,0.0021527153200324722
Random-14,random,rv2_coarse,4,1.31,2296,574703,1559496.9076655053,2819473.726512022,1259976.8188465165,8.83559548340475,0.0
Random-14,random,rv2_coarse,5,2.2,2305,573709,1142638.7109273318,18346930.35424701,17204291.64331968,3.8680125642108827,0.00010972601255265779
Random-14,random,rv2_coarse,6,3.93,2306,572709,774880.2342530355,5454986.140824175,4680105.90657114,2.28079976214171,0.022560298473545792
Random-14,random,rv2_coarse,7,4.7,2310,564173,305769.7889948593,79227684.49634714,78921914.70735228,8.55029551590358,0.0
Random-14,random,rv2_coarse,8,6.55,2273,563914,1938370.7248766085,257707255.57692197,255768884.85204536,16.112804537651122,0.0
Random-14,random,rv2_coarse,9,9.18,2030,513518,18216210.772794798,250450467.7012917,232234256.9284969,11.110834230938766,0.0
Random-15,random,rv2_coarse,1,0.45,2549,560354,256484241.8487397,3700423438.2779226,3443939196.429183,13.161612144183675,0.0
Random-15,random,rv2_coarse,2,0.7,2532,573947,3385972.9751184834,268300873.05703732,264914900.08191884,12.763047397790768,0.0
Random-15,random,rv2_coarse,3,0.9,2511,574011,1436748.7913430904,11249341.308789508,9812592.517446417,2.950757495849935,0.003169956935678453
Random-15,random,rv2_coarse,4,1.31,2520,574479,1623339.6272569445,2819684.9633963136,1196345.336139369,8.380849903693404,0.0
Random-15,random,rv2_coarse,5,2.2,2522,573492,1149265.0913957176,18353411.03672394,17204145.945328224,3.8665132147203356,0.00011040248432836464
Random-15,random,rv2_coarse,6,3.93,2503,572512,566007.698586696,5457509.736522374,4891502.037935678,2.3832673377689924,0.017159727662553692
Random-15,random,rv2_coarse,7,4.7,2492,563991,273530.80886336276,79253295.06108174,78979764.25221838,8.553803312314308,0.0
Random-15,random,rv2_coarse,8,6.55,2479,563708,8378786.23478154,257772400.297647,249393614.06286547,14.953876888548585,0.0
Random-15,random,rv2_coarse,9,9.18,2156,513392,2220422.335247203,250574638.77572283,248354216.44047564,17.96633570076877,0.0
Random-16,random,rv2_coarse,1,0.45,91077,471826,2865179775.063929,3843045689.071317,977865914.0073881,4.722821689746415,2.325947671133477e-06
Random-16,random,rv2_coarse,2,0.7,93669,482810,292782389.8609785,262161970.12520957,-30620419.735768914,-0.5363317790189595,0.5917292711613966
Random-16,random,rv2_coarse,3,0.9,93585,482937,4754049.097233131,12456998.83307776,7702949.73584463,1.9288130174495657,0.05375407920511743
Random-16,random,rv2_coarse,4,1.31,93450,483549,3021103.578760032,2774524.3698415537,-246579.20891847834,-1.3084601326006957,0.19071728831737622
Random-16,random,rv2_coarse,5,2.2,93311,482703,18259364.974919222,18281703.74673184,22338.77181261778,0.0028546026829574856,0.9977223596853648
Random-16,random,rv2_coarse,6,3.93,93050,481965,2696008.169161279,5965252.604245127,3269244.435083848,1.3321226236516919,0.1828198972429549
Random-16,random,rv2_coarse,7,4.7,91822,474661,96420750.62419152,75517644.4025435,-20903106.221648023,-0.8170241576747682,0.41391462269396717
Random-16,random,rv2_coarse,8,6.55,91194,474993,308251138.65856105,246779386.01039007,-61471752.64817098,-1.263267868956408,0.20649292934080998
Random-16,random,rv2_coarse,9,9.18,83450,432098,289573643.458116,241803668.69164154,-47769974.766474456,-1.1154026778748605,0.26467790252172474
Random-17,random,rv2_coarse,1,0.45,30425,532478,3380102109.0419774,3702239805.2082105,322137696.16623306,0.9274430916922322,0.3536965259639109
Random-17,random,rv2_coarse,2,0.7,31038,545441,215441366.26319376,270079046.7639275,54637680.50073376,0.7168913373713625,0.47344114749244004
Random-17,random,rv2_coarse,3,0.9,31019,545503,5851892.5731446855,11511088.801506612,5659196.228361927,1.6125797888372522,0.10683583240695382
Random-17,random,rv2_coarse,4,1.31,31107,545892,3537677.426236458,2773248.3389566084,-764429.0872798497,-3.5606490976565572,0.0003699391826279541
Random-17,random,rv2_coarse,5,2.2,31110,544904,6766185.689478865,18935329.548018917,12169143.858540053,2.592114465494661,0.009538802812940395
Random-17,random,rv2_coarse,6,3.93,30962,544053,1408238.7046916254,5665449.220518585,4257210.51582696,1.966016760663715,0.04929667456302145
Random-17,random,rv2_coarse,7,4.7,30446,536037,39290488.15788981,81155943.65895474,41865455.50106493,1.4303458153376534,0.15261779146309573
Random-17,random,rv2_coarse,8,6.55,30424,535763,199000562.46540868,259955879.97979409,60955317.5143854,1.0797998719216888,0.2802313082422603
Random-17,random,rv2_coarse,9,9.18,27878,487670,182830384.02679995,253349307.39024663,70518923.36344668,1.3855528155602181,0.16588349457152995
Random-18,random,rv2_coarse,1,0.45,93237,469666,2973294196.4681983,3826080284.0085406,852786087.5403423,4.1443196835141825,3.4082401243917815e-05
Random-18,random,rv2_coarse,2,0.7,95814,480665,200173963.9748064,280485548.74550533,80311584.77069893,1.7459422493827785,0.08082098740273214
Random-18,random,rv2_coarse,3,0.9,95820,480702,5023437.705880166,12439115.146675486,7415677.44079532,1.8492644047359352,0.06441964291443925
Random-18,random,rv2_coarse,4,1.31,95789,481210,3266475.8716893382,2724482.360454663,-541993.5112346751,-2.721832636126489,0.006492101211857948
Random-18,random,rv2_coarse,5,2.2,95533,480481,18160987.507466007,18301367.232591167,140379.72512516007,0.018138636023641255,0.985528255925433
Random-18,random,rv2_coarse,6,3.93,95219,479796,2442801.381238579,6030282.509285829,3587481.12804725,1.4620833511140514,0.14371837045915892
Random-18,random,rv2_coarse,7,4.7,94027,472456,112750220.47704613,72170237.63646775,-40579982.84057838,-1.453856815922482,0.14598600756767843
