event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1975-02-13 00:04:27.592|1975-02-13 00:06:55.416|REAPPEARANCE,1975-02-13 00:06:55.416,REAPPEARANCE,Saturn,2,5,4,"2,3,4,5",1.459548835573514,2.3290987045911775,1.9528928761436757
1975-02-14 00:03:20.308|1975-02-14 00:05:48.195|DISAPPEARANCE,1975-02-14 00:05:48.195,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.7424936612456039,1.3633986205194673,1.128516712449294
1975-02-18 00:32:44.581|1975-02-18 00:32:48.390|REAPPEARANCE,1975-02-18 00:32:48.390,REAPPEARANCE,Saturn,2,5,4,"2,3,4,5",1.1956864037980899,4.863115831938217,2.9355697279513744
1975-02-21 00:00:06.183|1975-02-21 00:00:08.108|REAPPEARANCE,1975-02-21 00:00:08.108,REAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.9320441201828524,2.679237198505771,1.5440715555261924
1975-02-21 00:15:12.356|1975-02-21 00:17:40.172|REAPPEARANCE,1975-02-21 00:17:40.172,REAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.9850131195770244,1.8581407745286018,1.5008946231495264
1975-02-21 16:37:49.633|1975-02-21 16:37:51.558|DISAPPEARANCE,1975-02-21 16:37:51.558,DISAPPEARANCE,Saturn,7,9,3,"7,8,9",0.7428650974557942,1.8696004260185837,1.1212957320382793
1975-02-21 17:18:50.910|1975-02-21 17:18:52.835|REAPPEARANCE,1975-02-21 17:18:52.835,REAPPEARANCE,Saturn,6,9,4,"6,7,8,9",1.498578874189066,4.984547759571755,2.6413602190507817
1975-02-22 08:06:37.763|1975-02-22 08:06:39.688|REAPPEARANCE,1975-02-22 08:06:39.688,REAPPEARANCE,Saturn,7,9,3,"7,8,9",0.9383643645446866,3.214540097681773,1.9493464443220272
1975-02-24 14:54:34.360|1975-02-24 14:54:38.169|DISAPPEARANCE,1975-02-24 14:54:38.169,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",0.6746969815930302,3.1500036524291715,1.6188328141778345
1975-02-25 05:42:18.995|1975-02-25 05:42:22.804|DISAPPEARANCE,1975-02-25 05:42:22.804,DISAPPEARANCE,Saturn,4,7,4,"4,5,6,7",0.5007758144628289,4.59067053337489,1.6846262797873495
1975-02-28 18:47:03.756|1975-02-28 18:47:05.681|DISAPPEARANCE,1975-02-28 18:47:05.681,DISAPPEARANCE,Saturn,4,6,3,"4,5,6",0.5277714647900169,3.2394358869005306,1.6877731590698282
1975-03-17 00:01:14.556|1975-03-17 00:01:14.765|DISAPPEARANCE,1975-03-17 00:01:14.765,DISAPPEARANCE,Saturn,1,4,4,"1,2,3,4",1.6347278254437145,3.7751099397314647,2.2820774148221585
1975-03-17 00:01:29.915|1975-03-17 00:01:30.124|DISAPPEARANCE,1975-03-17 00:01:30.124,DISAPPEARANCE,Saturn,1,4,4,"1,2,3,4",0.9023941918319417,2.0806625771646345,1.634049456241562
1975-03-17 00:02:46.709|1975-03-17 00:02:46.918|DISAPPEARANCE,1975-03-17 00:02:46.918,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.6708426118670964,2.9249498079448872,1.4599812231810805
1975-03-17 00:03:02.068|1975-03-17 00:03:02.277|DISAPPEARANCE,1975-03-17 00:03:02.277,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.680180881186266,2.9249498079448872,1.5097605994404881
1975-03-17 00:03:17.427|1975-03-17 00:03:17.636|DISAPPEARANCE,1975-03-17 00:03:17.636,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",1.138842244039099,1.4469177309348353,1.31358738938278
1975-03-17 00:04:32.297|1975-03-17 00:04:34.222|REAPPEARANCE,1975-03-17 00:04:34.222,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.5529478249285161,1.7844063443491298,1.009093487608363
1975-03-17 00:07:38.528|1975-03-17 00:07:38.736|DISAPPEARANCE,1975-03-17 00:07:38.736,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",1.1632297983814202,1.7844063443491298,1.457328640952845
1975-03-19 00:00:03.366|1975-03-19 00:00:05.291|REAPPEARANCE,1975-03-19 00:00:05.291,REAPPEARANCE,Saturn,2,4,3,"2,3,4",2.427127101834472,7.10227606806145,4.526678511191389
1975-03-22 00:02:22.791|1975-03-22 00:04:50.767|REAPPEARANCE,1975-03-22 00:04:50.767,REAPPEARANCE,Saturn,2,4,3,"2,3,4",0.5684397251034322,1.5081248401071496,0.9556267660136682
1975-03-22 00:02:22.791|1975-03-22 00:04:50.767|REAPPEARANCE,1975-03-22 00:04:50.767,REAPPEARANCE,Saturn,6,8,3,"6,7,8",1.4229079719159021,4.448679728612001,3.055507569545393
1975-03-22 23:59:54.935|1975-03-22 23:59:56.860|REAPPEARANCE,1975-03-22 23:59:56.860,REAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.5735790248806703,1.679419348405179,1.2681513568471363
1975-03-23 03:10:23.918|1975-03-23 03:10:25.843|DISAPPEARANCE,1975-03-23 03:10:25.843,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.6383219966822491,0.8375091604380451,0.7170807301229702
1975-03-26 00:13:03.457|1975-03-26 00:13:05.187|REAPPEARANCE,1975-03-26 00:13:05.187,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.7213604929933142,0.8909927820819505,0.8006468922975908
1975-03-26 00:15:06.329|1975-03-26 00:15:08.058|REAPPEARANCE,1975-03-26 00:15:08.058,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.5807563683952953,0.7457484415865061,0.6663702861313846
1975-03-26 00:17:24.560|1975-03-26 00:17:26.288|REAPPEARANCE,1975-03-26 00:17:26.288,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.505673431082095,0.8500464355446811,0.6925826022872686
1975-03-29 00:14:11.831|1975-03-29 00:16:41.732|DISAPPEARANCE,1975-03-29 00:16:41.732,DISAPPEARANCE,Saturn,1,4,4,"1,2,3,4",0.9176157911294214,21.170398325944127,7.45387807019407
1975-03-29 23:59:59.391|1975-03-30 00:00:01.316|DISAPPEARANCE,1975-03-30 00:00:01.316,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",1.128238731204281,4.900028472830841,3.028339026087955
1975-03-31 15:14:04.043|1975-03-31 15:14:05.968|REAPPEARANCE,1975-03-31 15:14:05.968,REAPPEARANCE,Saturn,2,4,3,"2,3,4",0.7564798207998741,17.232056991100208,6.563710840095965
