frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
6,3.93,156,-2.946716914742509,-0.23592616967197017,Random-061,rv2_coarse,random
7,4.7,154,-3.022594327502823,-0.2435675920034626,Random-061,rv2_coarse,random
8,6.55,156,-3.537293550937851,-0.2832101428891595,Random-061,rv2_coarse,random
9,9.18,158,0.8355851136244229,0.06647558236927147,Random-061,rv2_coarse,random
1,0.45,143,3.2222278820984385,0.26945623208268893,Random-062,rv2_coarse,random
2,0.7,147,-5.6074711854836,-0.4624964283445752,Random-062,rv2_coarse,random
3,0.9,146,3.867103499983468,0.32004376284211455,Random-062,rv2_coarse,random
4,1.31,151,6.800425427534716,0.5534107727661679,Random-062,rv2_coarse,random
5,2.2,152,-2.587128537382062,-0.2098438339910346,Random-062,rv2_coarse,random
6,3.93,151,-2.815419751531186,-0.22911561003924447,Random-062,rv2_coarse,random
7,4.7,152,-3.8819022368952574,-0.3148638487799173,Random-062,rv2_coarse,random
8,6.55,149,-2.9629554990508224,-0.2427347723899857,Random-062,rv2_coarse,random
9,9.18,147,2.183044635616623,0.1800544868608894,Random-062,rv2_coarse,random
1,0.45,154,0.6837432792943844,0.05509760359534342,Random-063,rv2_coarse,random
2,0.7,152,0.1464444089780134,0.011878210070533964,Random-063,rv2_coarse,random
3,0.9,147,-6.002186026754262,-0.4950519597532548,Random-063,rv2_coarse,random
4,1.31,149,-3.644650515038904,-0.2985814041056031,Random-063,rv2_coarse,random
5,2.2,151,-4.804882069947003,-0.391015757427935,Random-063,rv2_coarse,random
6,3.93,155,-1.8329056923044684,-0.1472225280114365,Random-063,rv2_coarse,random
7,4.7,152,-0.9679118118441656,-0.0785080148233059,Random-063,rv2_coarse,random
8,6.55,152,-0.28756221333705195,-0.02332437545552204,Random-063,rv2_coarse,random
9,9.18,152,-2.564465193981963,-0.20800559410406533,Random-063,rv2_coarse,random
