Receiver,Date,Channel_Freq,Time_Offset_Min,Actual_Time,Log_Cal_Temp
RAE-B BURST RECEIVER 1,75/5/3,0.096,19.2948,1975-05-03 01:19:17,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,19.4299,1975-05-03 01:19:25,8.1283
RAE-B BURST RECEIVER 1,75/5/3,0.096,19.6699,1975-05-03 01:19:40,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,19.7899,1975-05-03 01:19:47,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,19.925,1975-05-03 01:19:55,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.09,1975-05-03 01:20:05,7.4985
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.2101,1975-05-03 01:20:12,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.3301,1975-05-03 01:20:19,7.5918
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.4651,1975-05-03 01:20:27,7.7085
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.8402,1975-05-03 01:20:50,8.5481
RAE-B BURST RECEIVER 1,75/5/3,0.096,20.9752,1975-05-03 01:20:58,9.1079
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.0953,1975-05-03 01:21:05,8.5481
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.2303,1975-05-03 01:21:13,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.3503,1975-05-03 01:21:21,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.5004,1975-05-03 01:21:30,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.6204,1975-05-03 01:21:37,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.7254,1975-05-03 01:21:43,8.5481
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.8455,1975-05-03 01:21:50,8.828
RAE-B BURST RECEIVER 1,75/5/3,0.096,21.9505,1975-05-03 01:21:57,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.1305,1975-05-03 01:22:07,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.2506,1975-05-03 01:22:15,8.1749
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.3856,1975-05-03 01:22:23,8.2682
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.5206,1975-05-03 01:22:31,9.2945
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.6407,1975-05-03 01:22:38,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.7607,1975-05-03 01:22:45,8.7813
RAE-B BURST RECEIVER 1,75/5/3,0.096,22.8807,1975-05-03 01:22:52,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,23.2708,1975-05-03 01:23:16,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,23.3908,1975-05-03 01:23:23,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.096,23.5259,1975-05-03 01:23:31,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.096,23.6459,1975-05-03 01:23:38,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,23.901,1975-05-03 01:23:54,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.171,1975-05-03 01:24:10,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.2911,1975-05-03 01:24:17,7.7085
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.4261,1975-05-03 01:24:25,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.5461,1975-05-03 01:24:32,7.6618
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.6812,1975-05-03 01:24:40,7.5685
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.8012,1975-05-03 01:24:48,7.2886
RAE-B BURST RECEIVER 1,75/5/3,0.096,24.9212,1975-05-03 01:24:55,8.1749
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.0563,1975-05-03 01:25:03,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.3263,1975-05-03 01:25:19,8.1749
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.4464,1975-05-03 01:25:26,8.5015
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.5664,1975-05-03 01:25:33,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.7014,1975-05-03 01:25:42,8.6647
RAE-B BURST RECEIVER 1,75/5/3,0.096,25.8215,1975-05-03 01:25:49,8.5948
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.2266,1975-05-03 01:26:13,9.1545
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.3466,1975-05-03 01:26:20,9.1079
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.4516,1975-05-03 01:26:27,8.8047
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.5866,1975-05-03 01:26:35,8.5015
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.7067,1975-05-03 01:26:42,8.6181
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.8417,1975-05-03 01:26:50,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.096,26.9617,1975-05-03 01:26:57,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.0968,1975-05-03 01:27:05,9.1079
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.2318,1975-05-03 01:27:13,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.3518,1975-05-03 01:27:21,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.5019,1975-05-03 01:27:30,9.2711
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.6219,1975-05-03 01:27:37,8.7114
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.7419,1975-05-03 01:27:44,8.5948
RAE-B BURST RECEIVER 1,75/5/3,0.096,27.877,1975-05-03 01:27:52,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,28.2521,1975-05-03 01:28:15,8.7347
RAE-B BURST RECEIVER 1,75/5/3,0.096,28.3871,1975-05-03 01:28:23,8.8513
RAE-B BURST RECEIVER 1,75/5/3,0.096,28.7622,1975-05-03 01:28:45,9.4111
RAE-B BURST RECEIVER 1,75/5/3,0.096,30.3076,1975-05-03 01:30:18,8.7347
RAE-B BURST RECEIVER 1,75/5/3,0.096,30.4276,1975-05-03 01:30:25,8.8047
RAE-B BURST RECEIVER 1,75/5/3,0.096,30.6827,1975-05-03 01:30:40,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,30.8177,1975-05-03 01:30:49,9.4344
RAE-B BURST RECEIVER 1,75/5/3,0.096,30.9377,1975-05-03 01:30:56,9.2245
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.3128,1975-05-03 01:31:18,10.7872
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.4329,1975-05-03 01:31:25,7.6385
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.4479,1975-05-03 01:31:26,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.7029,1975-05-03 01:31:42,8.6647
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.838,1975-05-03 01:31:50,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,31.928,1975-05-03 01:31:55,7.2187
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.108,1975-05-03 01:32:06,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.2131,1975-05-03 01:32:12,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.3481,1975-05-03 01:32:20,7.5685
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.4681,1975-05-03 01:32:28,7.8717
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.5881,1975-05-03 01:32:35,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.7382,1975-05-03 01:32:44,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,32.9932,1975-05-03 01:32:59,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,33.1133,1975-05-03 01:33:06,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,33.2483,1975-05-03 01:33:14,8.4548
RAE-B BURST RECEIVER 1,75/5/3,0.096,33.4884,1975-05-03 01:33:29,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.096,34.8987,1975-05-03 01:34:53,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.0488,1975-05-03 01:35:02,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.1688,1975-05-03 01:35:10,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.2888,1975-05-03 01:35:17,8.1516
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.4239,1975-05-03 01:35:25,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.5589,1975-05-03 01:35:33,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.6789,1975-05-03 01:35:40,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,35.814,1975-05-03 01:35:48,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.189,1975-05-03 01:36:11,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.3091,1975-05-03 01:36:18,8.6181
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.4291,1975-05-03 01:36:25,8.4781
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.5641,1975-05-03 01:36:33,8.4548
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.6992,1975-05-03 01:36:41,8.7813
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.8192,1975-05-03 01:36:49,8.6414
RAE-B BURST RECEIVER 1,75/5/3,0.096,36.9542,1975-05-03 01:36:57,8.5248
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.0743,1975-05-03 01:37:04,8.4781
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.2093,1975-05-03 01:37:12,8.7114
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.3293,1975-05-03 01:37:19,9.4344
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.4644,1975-05-03 01:37:27,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.5844,1975-05-03 01:37:35,8.6647
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.7194,1975-05-03 01:37:43,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,37.9295,1975-05-03 01:37:55,8.7114
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.1095,1975-05-03 01:38:06,8.2915
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.3496,1975-05-03 01:38:20,8.2216
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.4696,1975-05-03 01:38:28,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.6047,1975-05-03 01:38:36,8.4548
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.7397,1975-05-03 01:38:44,8.6647
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.8597,1975-05-03 01:38:51,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.096,38.9947,1975-05-03 01:38:59,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.1298,1975-05-03 01:39:07,9.1778
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.2348,1975-05-03 01:39:14,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.3548,1975-05-03 01:39:21,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.5949,1975-05-03 01:39:35,8.2682
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.7599,1975-05-03 01:39:45,8.8746
RAE-B BURST RECEIVER 1,75/5/3,0.096,39.88,1975-05-03 01:39:52,8.6181
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.075,1975-05-03 01:40:04,8.3149
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.2701,1975-05-03 01:40:16,8.5714
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.3901,1975-05-03 01:40:23,8.5248
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.5701,1975-05-03 01:40:34,8.6181
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.6452,1975-05-03 01:40:38,9.3178
RAE-B BURST RECEIVER 1,75/5/3,0.096,40.9002,1975-05-03 01:40:54,9.1778
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.0353,1975-05-03 01:41:02,8.688
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.1703,1975-05-03 01:41:10,9.3878
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.2903,1975-05-03 01:41:17,9.3178
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.6804,1975-05-03 01:41:40,8.828
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.8005,1975-05-03 01:41:48,8.9913
RAE-B BURST RECEIVER 1,75/5/3,0.096,41.9355,1975-05-03 01:41:56,8.898
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.0855,1975-05-03 01:42:05,9.7376
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.1755,1975-05-03 01:42:10,8.8513
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.3256,1975-05-03 01:42:19,9.1545
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.4456,1975-05-03 01:42:26,9.1545
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.5656,1975-05-03 01:42:33,8.8746
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.7157,1975-05-03 01:42:42,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.8357,1975-05-03 01:42:50,9.1312
RAE-B BURST RECEIVER 1,75/5/3,0.096,42.9557,1975-05-03 01:42:57,8.8513
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.0758,1975-05-03 01:43:04,8.8047
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.2108,1975-05-03 01:43:12,8.9913
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.3308,1975-05-03 01:43:19,8.8746
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.4659,1975-05-03 01:43:27,8.8513
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.5859,1975-05-03 01:43:35,9.1778
RAE-B BURST RECEIVER 1,75/5/3,0.096,43.841,1975-05-03 01:43:50,9.1545
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.2311,1975-05-03 01:44:13,9.5277
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.2461,1975-05-03 01:44:14,7.2653
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.3511,1975-05-03 01:44:21,9.4344
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.6212,1975-05-03 01:44:37,8.828
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.7412,1975-05-03 01:44:44,8.7114
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.8762,1975-05-03 01:44:52,8.6181
RAE-B BURST RECEIVER 1,75/5/3,0.096,44.9962,1975-05-03 01:44:59,8.828
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.1313,1975-05-03 01:45:07,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.2513,1975-05-03 01:45:15,7.7085
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.3863,1975-05-03 01:45:23,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.5214,1975-05-03 01:45:31,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.6264,1975-05-03 01:45:37,7.2653
RAE-B BURST RECEIVER 1,75/5/3,0.096,45.8815,1975-05-03 01:45:52,8.4781
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.0615,1975-05-03 01:46:03,7.5452
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.1365,1975-05-03 01:46:08,8.2449
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.2716,1975-05-03 01:46:16,7.5452
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.3916,1975-05-03 01:46:23,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.5116,1975-05-03 01:46:30,7.2187
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.6167,1975-05-03 01:46:36,10.5073
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.7817,1975-05-03 01:46:46,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,46.9017,1975-05-03 01:46:54,7.8717
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.0368,1975-05-03 01:47:02,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.1268,1975-05-03 01:47:07,10.8105
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.1718,1975-05-03 01:47:10,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.2918,1975-05-03 01:47:17,7.4752
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.4119,1975-05-03 01:47:24,6.7522
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.5469,1975-05-03 01:47:32,7.312
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.6669,1975-05-03 01:47:40,6.5423
RAE-B BURST RECEIVER 1,75/5/3,0.096,47.817,1975-05-03 01:47:49,7.2187
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.072,1975-05-03 01:48:04,7.3586
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.177,1975-05-03 01:48:10,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.3271,1975-05-03 01:48:19,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.4321,1975-05-03 01:48:25,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.5521,1975-05-03 01:48:33,7.6618
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.8222,1975-05-03 01:48:49,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,48.9422,1975-05-03 01:48:56,8.4548
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.0773,1975-05-03 01:49:04,7.5452
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.1973,1975-05-03 01:49:11,8.1983
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.3323,1975-05-03 01:49:19,6.6822
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.4674,1975-05-03 01:49:28,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.5724,1975-05-03 01:49:34,5.9825
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.7074,1975-05-03 01:49:42,7.7551
RAE-B BURST RECEIVER 1,75/5/3,0.096,49.8275,1975-05-03 01:49:49,7.5452
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.0975,1975-05-03 01:50:05,7.6385
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.2176,1975-05-03 01:50:13,6.6122
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.3526,1975-05-03 01:50:21,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.4126,1975-05-03 01:50:24,9.481
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.4726,1975-05-03 01:50:28,6.8688
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.4876,1975-05-03 01:50:29,9.3411
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.6077,1975-05-03 01:50:36,6.6122
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.6227,1975-05-03 01:50:37,9.5277
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.7127,1975-05-03 01:50:42,9.6443
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.7277,1975-05-03 01:50:43,6.4956
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.7427,1975-05-03 01:50:44,9.5044
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.8627,1975-05-03 01:50:51,6.4723
RAE-B BURST RECEIVER 1,75/5/3,0.096,50.9827,1975-05-03 01:50:58,6.4257
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.1178,1975-05-03 01:51:07,7.3586
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.2378,1975-05-03 01:51:14,6.7055
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.3578,1975-05-03 01:51:21,6.5656
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.4929,1975-05-03 01:51:29,6.8688
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.6129,1975-05-03 01:51:36,7.8017
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.7479,1975-05-03 01:51:44,7.2653
RAE-B BURST RECEIVER 1,75/5/3,0.096,51.868,1975-05-03 01:51:52,7.4985
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.033,1975-05-03 01:52:01,6.6122
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.3781,1975-05-03 01:52:22,5.6793
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.4681,1975-05-03 01:52:28,10.0175
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.5881,1975-05-03 01:52:35,10.0175
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.7232,1975-05-03 01:52:43,9.9942
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.8432,1975-05-03 01:52:50,9.9942
RAE-B BURST RECEIVER 1,75/5/3,0.096,52.9032,1975-05-03 01:52:54,5.9359
RAE-B BURST RECEIVER 1,75/5/3,0.096,53.0383,1975-05-03 01:53:02,6.0058
RAE-B BURST RECEIVER 1,75/5/3,0.096,53.1433,1975-05-03 01:53:08,6.4257
RAE-B BURST RECEIVER 1,75/5/3,0.096,54.5386,1975-05-03 01:54:32,6.0058
RAE-B BURST RECEIVER 1,75/5/3,0.096,54.6887,1975-05-03 01:54:41,6.2857
RAE-B BURST RECEIVER 1,75/5/3,0.096,54.7937,1975-05-03 01:54:47,6.5656
RAE-B BURST RECEIVER 1,75/5/3,0.096,54.9137,1975-05-03 01:54:54,6.379
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.0488,1975-05-03 01:55:02,6.2624
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.1688,1975-05-03 01:55:10,7.2886
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.3038,1975-05-03 01:55:18,6.5889
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.4389,1975-05-03 01:55:26,6.2857
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.5589,1975-05-03 01:55:33,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.6789,1975-05-03 01:55:40,6.449
RAE-B BURST RECEIVER 1,75/5/3,0.096,55.7989,1975-05-03 01:55:47,6.8921
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.069,1975-05-03 01:56:04,7.4752
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.189,1975-05-03 01:56:11,7.312
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.3241,1975-05-03 01:56:19,7.242
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.4441,1975-05-03 01:56:26,7.6618
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.5641,1975-05-03 01:56:33,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.6992,1975-05-03 01:56:41,7.3819
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.8342,1975-05-03 01:56:50,7.8251
RAE-B BURST RECEIVER 1,75/5/3,0.096,56.9542,1975-05-03 01:56:57,7.7318
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.0893,1975-05-03 01:57:05,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.3443,1975-05-03 01:57:20,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.4644,1975-05-03 01:57:27,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.5994,1975-05-03 01:57:35,7.895
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.7194,1975-05-03 01:57:43,7.6152
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.8095,1975-05-03 01:57:48,7.9417
RAE-B BURST RECEIVER 1,75/5/3,0.096,57.9895,1975-05-03 01:57:59,7.965
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.0945,1975-05-03 01:58:05,7.8017
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.2296,1975-05-03 01:58:13,7.5918
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.3496,1975-05-03 01:58:20,7.6618
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.4846,1975-05-03 01:58:29,7.6851
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.6047,1975-05-03 01:58:36,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.7397,1975-05-03 01:58:44,7.8484
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.8597,1975-05-03 01:58:51,7.965
RAE-B BURST RECEIVER 1,75/5/3,0.096,58.9947,1975-05-03 01:58:59,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.1148,1975-05-03 01:59:06,7.9184
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.2498,1975-05-03 01:59:14,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.3698,1975-05-03 01:59:22,7.6385
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.5049,1975-05-03 01:59:30,7.8017
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.6249,1975-05-03 01:59:37,7.8484
RAE-B BURST RECEIVER 1,75/5/3,0.096,59.7599,1975-05-03 01:59:45,7.7784
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.3003,1975-05-03 01:00:18,7.4286
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.4354,1975-05-03 01:00:26,7.6385
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.5556,1975-05-03 01:00:33,7.1487
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.6456,1975-05-03 01:00:38,4.7697
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.6907,1975-05-03 01:00:41,7.6618
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.7658,1975-05-03 01:00:45,4.8163
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.8108,1975-05-03 01:00:48,7.1953
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.9159,1975-05-03 01:00:54,4.8163
RAE-B BURST RECEIVER 1,75/5/3,0.110,0.9309,1975-05-03 01:00:55,7.0554
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.036,1975-05-03 01:01:02,4.863
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.0661,1975-05-03 01:01:03,6.7755
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.2012,1975-05-03 01:01:12,6.5656
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.3213,1975-05-03 01:01:19,6.6356
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.4565,1975-05-03 01:01:27,6.4723
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.4865,1975-05-03 01:01:29,5.1662
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.5766,1975-05-03 01:01:34,6.379
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.6066,1975-05-03 01:01:36,5.2128
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.7117,1975-05-03 01:01:42,6.6589
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.7417,1975-05-03 01:01:44,5.2595
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.8318,1975-05-03 01:01:49,5.3061
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.8318,1975-05-03 01:01:49,6.4257
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.9069,1975-05-03 01:01:54,5.3294
RAE-B BURST RECEIVER 1,75/5/3,0.110,1.967,1975-05-03 01:01:58,6.4257
RAE-B BURST RECEIVER 1,75/5/3,0.110,2.1471,1975-05-03 01:02:08,6.519
RAE-B BURST RECEIVER 1,75/5/3,0.110,2.3423,1975-05-03 01:02:20,6.1224
