Receiver,Date,Channel_Freq,Time_Offset_Min,Actual_Time,Log_Cal_Temp
RAE-B BURST RECEIVER 1,1975/5/3,0.185,46.7684,1975-05-03 02:46:46,8.5257
RAE-B BURST RECEIVER 1,1975/5/3,0.185,46.908,1975-05-03 02:46:54,7.7486
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.0321,1975-05-03 02:47:01,7.7029
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.2958,1975-05-03 02:47:17,8.2514
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.4354,1975-05-03 02:47:26,8.0457
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.575,1975-05-03 02:47:34,7.4057
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.6991,1975-05-03 02:47:41,7.4286
RAE-B BURST RECEIVER 1,1975/5/3,0.185,47.9473,1975-05-03 02:47:56,8.7086
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.0869,1975-05-03 02:48:05,7.4286
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.211,1975-05-03 02:48:12,7.4971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.3351,1975-05-03 02:48:20,7.36
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.4902,1975-05-03 02:48:29,7.2
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.6143,1975-05-03 02:48:36,7.1314
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.7384,1975-05-03 02:48:44,7.3371
RAE-B BURST RECEIVER 1,1975/5/3,0.185,48.878,1975-05-03 02:48:52,7.7714
RAE-B BURST RECEIVER 1,1975/5/3,0.185,49.0021,1975-05-03 02:49:00,7.1314
RAE-B BURST RECEIVER 1,1975/5/3,0.185,49.2658,1975-05-03 02:49:15,7.7714
RAE-B BURST RECEIVER 1,1975/5/3,0.185,49.4054,1975-05-03 02:49:24,7.5429
RAE-B BURST RECEIVER 1,1975/5/3,0.185,49.514,1975-05-03 02:49:30,7.7486
RAE-B BURST RECEIVER 1,1975/5/3,0.185,49.6536,1975-05-03 02:49:39,7.5429
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.0569,1975-05-03 02:50:03,7.4971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.3051,1975-05-03 02:50:18,7.6343
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.4447,1975-05-03 02:50:26,7.2
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.7084,1975-05-03 02:50:42,7.6571
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.848,1975-05-03 02:50:50,8.16
RAE-B BURST RECEIVER 1,1975/5/3,0.185,50.9876,1975-05-03 02:50:59,7.2457
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.1117,1975-05-03 02:51:06,7.36
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.2358,1975-05-03 02:51:14,7.2457
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.3599,1975-05-03 02:51:21,7.2686
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.4995,1975-05-03 02:51:29,9.0286
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.6236,1975-05-03 02:51:37,7.5657
RAE-B BURST RECEIVER 1,1975/5/3,0.185,51.7632,1975-05-03 02:51:45,7.36
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.0269,1975-05-03 02:52:01,7.68
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.1665,1975-05-03 02:52:09,8.1371
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.3061,1975-05-03 02:52:18,8.6629
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.4302,1975-05-03 02:52:25,8.3429
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.5698,1975-05-03 02:52:34,8.5943
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.7094,1975-05-03 02:52:42,8.2057
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.8335,1975-05-03 02:52:50,8.2057
RAE-B BURST RECEIVER 1,1975/5/3,0.185,52.9731,1975-05-03 02:52:58,8.4343
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.0972,1975-05-03 02:53:05,8.2743
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.2213,1975-05-03 02:53:13,8.2971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.3454,1975-05-03 02:53:20,8.0914
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.485,1975-05-03 02:53:29,7.68
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.7487,1975-05-03 02:53:44,8.2514
RAE-B BURST RECEIVER 1,1975/5/3,0.185,53.8573,1975-05-03 02:53:51,7.1771
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.1365,1975-05-03 02:54:08,7.1771
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.2606,1975-05-03 02:54:15,7.36
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.3847,1975-05-03 02:54:23,6.6971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.5243,1975-05-03 02:54:31,7.36
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.6639,1975-05-03 02:54:39,6.6971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.788,1975-05-03 02:54:47,6.56
RAE-B BURST RECEIVER 1,1975/5/3,0.185,54.9431,1975-05-03 02:54:56,6.8114
RAE-B BURST RECEIVER 1,1975/5/3,0.185,55.0672,1975-05-03 02:55:04,6.8114
RAE-B BURST RECEIVER 1,1975/5/3,0.185,55.1913,1975-05-03 02:55:11,6.7886
RAE-B BURST RECEIVER 1,1975/5/3,0.185,56.6494,1975-05-03 02:56:38,7.0629
RAE-B BURST RECEIVER 1,1975/5/3,0.185,56.789,1975-05-03 02:56:47,6.8114
RAE-B BURST RECEIVER 1,1975/5/3,0.185,56.9131,1975-05-03 02:56:54,6.7886
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.0372,1975-05-03 02:57:02,7.3829
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.1768,1975-05-03 02:57:10,6.6743
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.3009,1975-05-03 02:57:18,6.5143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.5646,1975-05-03 02:57:33,6.6971
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.7973,1975-05-03 02:57:47,7.1086
RAE-B BURST RECEIVER 1,1975/5/3,0.185,57.9524,1975-05-03 02:57:57,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,58.2161,1975-05-03 02:58:12,7.7714
RAE-B BURST RECEIVER 1,1975/5/3,0.185,58.3557,1975-05-03 02:58:21,7.5886
RAE-B BURST RECEIVER 1,1975/5/3,0.185,58.4643,1975-05-03 02:58:27,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,58.5884,1975-05-03 02:58:35,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,58.8521,1975-05-03 02:58:51,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,59.2709,1975-05-03 02:59:16,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,59.395,1975-05-03 02:59:23,7.3143
RAE-B BURST RECEIVER 1,1975/5/3,0.185,59.5191,1975-05-03 02:59:31,7.6571
RAE-B BURST RECEIVER 1,1975/5/3,0.185,59.9224,1975-05-03 02:59:55,7.5429
RAE-B BURST RECEIVER 1,1975/5/3,0.210,5.1655,1975-05-03 02:05:09,4.5973
RAE-B BURST RECEIVER 1,1975/5/3,0.210,14.4881,1975-05-03 02:14:29,7.8613
RAE-B BURST RECEIVER 1,1975/5/3,0.210,15.3102,1975-05-03 02:15:18,7.712
RAE-B BURST RECEIVER 1,1975/5/3,0.210,28.4953,1975-05-03 02:28:29,9.8027
RAE-B BURST RECEIVER 1,1975/5/3,0.210,52.182,1975-05-03 02:52:10,11.168
RAE-B BURST RECEIVER 1,1975/5/3,0.210,52.4457,1975-05-03 02:52:26,11.4453
RAE-B BURST RECEIVER 1,1975/5/3,0.210,53.8728,1975-05-03 02:53:52,6.944
RAE-B BURST RECEIVER 1,1975/5/3,0.210,55.0052,1975-05-03 02:55:00,10.784
RAE-B BURST RECEIVER 1,1975/5/3,0.210,55.1603,1975-05-03 02:55:09,10.784
RAE-B BURST RECEIVER 1,1975/5/3,0.250,0.5584,1975-05-03 02:00:33,8.6293
RAE-B BURST RECEIVER 1,1975/5/3,0.250,0.6825,1975-05-03 02:00:40,8.5867
RAE-B BURST RECEIVER 1,1975/5/3,0.250,0.7911,1975-05-03 02:00:47,11.296
RAE-B BURST RECEIVER 1,1975/5/3,0.250,0.8221,1975-05-03 02:00:49,8.3093
RAE-B BURST RECEIVER 1,1975/5/3,0.250,0.9462,1975-05-03 02:00:56,8.352
RAE-B BURST RECEIVER 1,1975/5/3,0.250,1.3495,1975-05-03 02:01:20,7.7973
RAE-B BURST RECEIVER 1,1975/5/3,0.250,1.4736,1975-05-03 02:01:28,7.904
RAE-B BURST RECEIVER 1,1975/5/3,0.250,1.5977,1975-05-03 02:01:35,7.776
RAE-B BURST RECEIVER 1,1975/5/3,0.250,1.7373,1975-05-03 02:01:44,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,2.0165,1975-05-03 02:02:00,7.9893
RAE-B BURST RECEIVER 1,1975/5/3,0.250,2.1406,1975-05-03 02:02:08,8.3093
RAE-B BURST RECEIVER 1,1975/5/3,0.250,2.668,1975-05-03 02:02:40,8.3307
RAE-B BURST RECEIVER 1,1975/5/3,0.250,2.8232,1975-05-03 02:02:49,8.7147
RAE-B BURST RECEIVER 1,1975/5/3,0.250,2.9473,1975-05-03 02:02:56,8.352
RAE-B BURST RECEIVER 1,1975/5/3,0.250,3.0714,1975-05-03 02:03:04,8.4587
RAE-B BURST RECEIVER 1,1975/5/3,0.250,3.211,1975-05-03 02:03:12,8.3093
RAE-B BURST RECEIVER 1,1975/5/3,0.250,3.3195,1975-05-03 02:03:19,8.7147
RAE-B BURST RECEIVER 1,1975/5/3,0.250,3.4592,1975-05-03 02:03:27,8.3733
RAE-B BURST RECEIVER 1,1975/5/3,0.250,3.8625,1975-05-03 02:03:51,7.584
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.1107,1975-05-03 02:04:06,7.456
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.2347,1975-05-03 02:04:14,7.4987
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.2503,1975-05-03 02:04:15,11.1893
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.3588,1975-05-03 02:04:21,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.3744,1975-05-03 02:04:22,11.104
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.6536,1975-05-03 02:04:39,6.816
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.7777,1975-05-03 02:04:46,6.9867
RAE-B BURST RECEIVER 1,1975/5/3,0.250,4.9173,1975-05-03 02:04:55,6.7947
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.0569,1975-05-03 02:05:03,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.181,1975-05-03 02:05:10,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.3206,1975-05-03 02:05:19,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.4447,1975-05-03 02:05:26,6.6453
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.5688,1975-05-03 02:05:34,6.6453
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.6929,1975-05-03 02:05:41,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.817,1975-05-03 02:05:49,7.648
RAE-B BURST RECEIVER 1,1975/5/3,0.250,5.9566,1975-05-03 02:05:57,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.0962,1975-05-03 02:06:05,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.2358,1975-05-03 02:06:14,6.4747
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.3599,1975-05-03 02:06:21,6.5387
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.6391,1975-05-03 02:06:38,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.7632,1975-05-03 02:06:45,6.8587
RAE-B BURST RECEIVER 1,1975/5/3,0.250,6.8873,1975-05-03 02:06:53,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.0114,1975-05-03 02:07:00,6.6027
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.1355,1975-05-03 02:07:08,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.2596,1975-05-03 02:07:15,7.072
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.3837,1975-05-03 02:07:23,6.944
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.5388,1975-05-03 02:07:32,6.6027
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.6784,1975-05-03 02:07:40,6.944
RAE-B BURST RECEIVER 1,1975/5/3,0.250,7.9421,1975-05-03 02:07:56,7.392
RAE-B BURST RECEIVER 1,1975/5/3,0.250,8.0662,1975-05-03 02:08:03,7.776
RAE-B BURST RECEIVER 1,1975/5/3,0.250,8.3299,1975-05-03 02:08:19,6.624
RAE-B BURST RECEIVER 1,1975/5/3,0.250,8.454,1975-05-03 02:08:27,6.5387
RAE-B BURST RECEIVER 1,1975/5/3,0.250,8.7332,1975-05-03 02:08:43,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,8.8573,1975-05-03 02:08:51,7.4773
RAE-B BURST RECEIVER 1,1975/5/3,0.250,9.4002,1975-05-03 02:09:24,6.624
RAE-B BURST RECEIVER 1,1975/5/3,0.250,9.5243,1975-05-03 02:09:31,6.7307
RAE-B BURST RECEIVER 1,1975/5/3,0.250,9.6484,1975-05-03 02:09:38,7.584
RAE-B BURST RECEIVER 1,1975/5/3,0.250,9.788,1975-05-03 02:09:47,6.9867
RAE-B BURST RECEIVER 1,1975/5/3,0.250,9.9121,1975-05-03 02:09:54,6.9227
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.0362,1975-05-03 02:10:02,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.1603,1975-05-03 02:10:09,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.2999,1975-05-03 02:10:17,7.648
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.455,1975-05-03 02:10:27,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.7653,1975-05-03 02:10:45,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.8893,1975-05-03 02:10:53,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,10.9824,1975-05-03 02:10:58,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.1065,1975-05-03 02:11:06,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.2306,1975-05-03 02:11:13,7.072
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.3702,1975-05-03 02:11:22,6.9013
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.5253,1975-05-03 02:11:31,7.1147
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.6494,1975-05-03 02:11:38,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.7735,1975-05-03 02:11:46,7.6907
RAE-B BURST RECEIVER 1,1975/5/3,0.250,11.8976,1975-05-03 02:11:53,7.7333
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.0217,1975-05-03 02:12:01,7.4347
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.1613,1975-05-03 02:12:09,6.6453
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.3164,1975-05-03 02:12:18,6.9013
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.4405,1975-05-03 02:12:26,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.5646,1975-05-03 02:12:33,7.6267
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.8283,1975-05-03 02:12:49,7.84
RAE-B BURST RECEIVER 1,1975/5/3,0.250,12.9679,1975-05-03 02:12:58,8.032
RAE-B BURST RECEIVER 1,1975/5/3,0.250,13.092,1975-05-03 02:13:05,7.7333
RAE-B BURST RECEIVER 1,1975/5/3,0.250,13.2161,1975-05-03 02:13:12,7.392
RAE-B BURST RECEIVER 1,1975/5/3,0.250,13.6194,1975-05-03 02:13:37,7.584
RAE-B BURST RECEIVER 1,1975/5/3,0.250,13.7435,1975-05-03 02:13:44,7.6267
RAE-B BURST RECEIVER 1,1975/5/3,0.250,13.8987,1975-05-03 02:13:53,6.688
RAE-B BURST RECEIVER 1,1975/5/3,0.250,14.0228,1975-05-03 02:14:01,6.7093
RAE-B BURST RECEIVER 1,1975/5/3,0.250,14.1468,1975-05-03 02:14:08,6.688
RAE-B BURST RECEIVER 1,1975/5/3,0.250,14.2865,1975-05-03 02:14:17,6.944
RAE-B BURST RECEIVER 1,1975/5/3,0.250,14.4105,1975-05-03 02:14:24,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,14.5346,1975-05-03 02:14:32,6.816
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.0083,1975-05-03 02:16:00,6.5173
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.1169,1975-05-03 02:16:07,6.688
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.272,1975-05-03 02:16:16,6.496
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.3961,1975-05-03 02:16:23,6.496
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.5202,1975-05-03 02:16:31,6.496
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.6443,1975-05-03 02:16:38,6.5173
RAE-B BURST RECEIVER 1,1975/5/3,0.250,16.9235,1975-05-03 02:16:55,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,17.1872,1975-05-03 02:17:11,6.944
RAE-B BURST RECEIVER 1,1975/5/3,0.250,17.3268,1975-05-03 02:17:19,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,17.4509,1975-05-03 02:17:27,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,17.5905,1975-05-03 02:17:35,7.8187
RAE-B BURST RECEIVER 1,1975/5/3,0.250,17.8387,1975-05-03 02:17:50,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.1024,1975-05-03 02:18:06,6.7947
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.242,1975-05-03 02:18:14,6.9867
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.3816,1975-05-03 02:18:22,6.752
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.5212,1975-05-03 02:18:31,7.0507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.6453,1975-05-03 02:18:38,6.9227
RAE-B BURST RECEIVER 1,1975/5/3,0.250,18.7694,1975-05-03 02:18:46,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,19.0331,1975-05-03 02:19:01,6.7947
RAE-B BURST RECEIVER 1,1975/5/3,0.250,19.3433,1975-05-03 02:19:20,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,19.4674,1975-05-03 02:19:28,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,19.8242,1975-05-03 02:19:49,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,19.9483,1975-05-03 02:19:56,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.0879,1975-05-03 02:20:05,7.8827
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.212,1975-05-03 02:20:12,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.3516,1975-05-03 02:20:21,7.456
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.4757,1975-05-03 02:20:28,7.4133
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.6153,1975-05-03 02:20:36,7.6693
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.7394,1975-05-03 02:20:44,7.456
RAE-B BURST RECEIVER 1,1975/5/3,0.250,20.848,1975-05-03 02:20:50,7.6907
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.0341,1975-05-03 02:21:02,7.8187
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.1582,1975-05-03 02:21:09,7.5627
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.2823,1975-05-03 02:21:16,7.8613
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.4064,1975-05-03 02:21:24,7.4987
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.546,1975-05-03 02:21:32,7.9467
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.6701,1975-05-03 02:21:40,7.8613
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.8252,1975-05-03 02:21:49,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,21.9338,1975-05-03 02:21:56,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,22.213,1975-05-03 02:22:12,7.8613
RAE-B BURST RECEIVER 1,1975/5/3,0.250,22.3371,1975-05-03 02:22:20,7.392
RAE-B BURST RECEIVER 1,1975/5/3,0.250,22.4767,1975-05-03 02:22:28,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,22.6008,1975-05-03 02:22:36,7.776
RAE-B BURST RECEIVER 1,1975/5/3,0.250,22.7249,1975-05-03 02:22:43,7.3493
RAE-B BURST RECEIVER 1,1975/5/3,0.250,23.1437,1975-05-03 02:23:08,7.776
RAE-B BURST RECEIVER 1,1975/5/3,0.250,23.5315,1975-05-03 02:23:31,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,23.6556,1975-05-03 02:23:39,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,23.7952,1975-05-03 02:23:47,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,24.3071,1975-05-03 02:24:18,7.456
RAE-B BURST RECEIVER 1,1975/5/3,0.250,24.4312,1975-05-03 02:24:25,7.52
RAE-B BURST RECEIVER 1,1975/5/3,0.250,24.7104,1975-05-03 02:24:42,7.5413
RAE-B BURST RECEIVER 1,1975/5/3,0.250,24.8501,1975-05-03 02:24:51,7.072
RAE-B BURST RECEIVER 1,1975/5/3,0.250,24.9741,1975-05-03 02:24:58,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,25.2223,1975-05-03 02:25:13,7.0933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,25.3464,1975-05-03 02:25:20,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,25.5171,1975-05-03 02:25:31,7.6053
RAE-B BURST RECEIVER 1,1975/5/3,0.250,25.6412,1975-05-03 02:25:38,7.072
RAE-B BURST RECEIVER 1,1975/5/3,0.250,25.9049,1975-05-03 02:25:54,7.7973
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.029,1975-05-03 02:26:01,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.1531,1975-05-03 02:26:09,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.2771,1975-05-03 02:26:16,6.9867
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.4012,1975-05-03 02:26:24,6.9653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.5719,1975-05-03 02:26:34,8.2667
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.696,1975-05-03 02:26:41,7.6907
RAE-B BURST RECEIVER 1,1975/5/3,0.250,26.8356,1975-05-03 02:26:50,8.6933
RAE-B BURST RECEIVER 1,1975/5/3,0.250,27.2389,1975-05-03 02:27:14,8.608
RAE-B BURST RECEIVER 1,1975/5/3,0.250,27.363,1975-05-03 02:27:21,8.8213
RAE-B BURST RECEIVER 1,1975/5/3,0.250,27.4871,1975-05-03 02:27:29,8.2453
RAE-B BURST RECEIVER 1,1975/5/3,0.250,27.6112,1975-05-03 02:27:36,8.4587
RAE-B BURST RECEIVER 1,1975/5/3,0.250,27.8904,1975-05-03 02:27:53,8.2667
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.03,1975-05-03 02:28:01,7.6907
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.1541,1975-05-03 02:28:09,7.7973
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.2782,1975-05-03 02:28:16,7.5413
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.4333,1975-05-03 02:28:25,7.6907
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.5419,1975-05-03 02:28:32,7.392
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.697,1975-05-03 02:28:41,7.776
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.8211,1975-05-03 02:28:49,7.8187
RAE-B BURST RECEIVER 1,1975/5/3,0.250,28.9452,1975-05-03 02:28:56,6.88
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.0693,1975-05-03 02:29:04,7.008
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.3485,1975-05-03 02:29:20,7.7547
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.5036,1975-05-03 02:29:30,7.584
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.6277,1975-05-03 02:29:37,7.52
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.7518,1975-05-03 02:29:45,7.648
RAE-B BURST RECEIVER 1,1975/5/3,0.250,29.8759,1975-05-03 02:29:52,7.7333
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.031,1975-05-03 02:30:01,8.3733
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.1396,1975-05-03 02:30:08,7.9893
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.2792,1975-05-03 02:30:16,8.6293
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.4188,1975-05-03 02:30:25,7.9893
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.5429,1975-05-03 02:30:32,8.544
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.8221,1975-05-03 02:30:49,8.8427
RAE-B BURST RECEIVER 1,1975/5/3,0.250,30.9462,1975-05-03 02:30:56,8.6507
RAE-B BURST RECEIVER 1,1975/5/3,0.250,31.0703,1975-05-03 02:31:04,8.672
RAE-B BURST RECEIVER 1,1975/5/3,0.250,31.1944,1975-05-03 02:31:11,8.5013
RAE-B BURST RECEIVER 1,1975/5/3,0.250,31.4736,1975-05-03 02:31:28,7.904
RAE-B BURST RECEIVER 1,1975/5/3,0.250,31.5977,1975-05-03 02:31:35,8.5653
RAE-B BURST RECEIVER 1,1975/5/3,0.250,31.7218,1975-05-03 02:31:43,8.2453
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.2647,1975-05-03 02:32:15,8.3093
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.3888,1975-05-03 02:32:23,8.288
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.544,1975-05-03 02:32:32,8.0533
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.6525,1975-05-03 02:32:39,7.8613
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.7611,1975-05-03 02:32:45,8.16
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.8852,1975-05-03 02:32:53,8.1173
RAE-B BURST RECEIVER 1,1975/5/3,0.250,32.9317,1975-05-03 02:32:55,7.584
RAE-B BURST RECEIVER 1,1975/5/3,0.250,33.0093,1975-05-03 02:33:00,8.096
RAE-B BURST RECEIVER 1,1975/5/3,0.250,33.1334,1975-05-03 02:33:08,8.0533
RAE-B BURST RECEIVER 1,1975/5/3,0.250,33.273,1975-05-03 02:33:16,8.0747
