event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-09-13 08:19:13.258|1974-09-13 08:19:15.183|DISAPPEARANCE,1974-09-13 08:19:15.183,DISAPPEARANCE,Venus,2,4,3,"2,3,4",0.6845812978071576,4.505115231028947,2.6190780100391025
1974-09-13 19:25:36.551|1974-09-13 19:25:40.361|DISAPPEARANCE,1974-09-13 19:25:40.361,DISAPPEARANCE,Venus,2,9,8,"2,3,4,5,6,7,8,9",0.9279353441681957,4.502571893014067,2.0562370286862803
1974-09-13 23:46:39.615|1974-09-13 23:46:41.540|REAPPEARANCE,1974-09-13 23:46:41.540,REAPPEARANCE,Venus,2,8,7,"2,3,4,5,6,7,8",0.5999952742419509,5.091392838894812,2.53696748547251
1974-09-14 06:32:01.723|1974-09-14 06:32:03.648|DISAPPEARANCE,1974-09-14 06:32:03.648,DISAPPEARANCE,Venus,1,8,8,"1,2,3,4,5,6,7,8",1.6551972219382942,12.678940328567606,5.15374618088091
1974-09-14 13:56:18.562|1974-09-14 13:56:20.487|DISAPPEARANCE,1974-09-14 13:56:20.487,DISAPPEARANCE,Venus,3,5,3,"3,4,5",0.7868026684103699,1.270607947601454,0.9776040527668025
1974-09-14 14:34:09.888|1974-09-14 14:34:11.813|REAPPEARANCE,1974-09-14 14:34:11.813,REAPPEARANCE,Venus,1,3,3,"1,2,3",1.2222501549511946,3.0216911200236183,2.088637714970212
1974-09-14 18:16:04.909|1974-09-14 18:16:06.834|REAPPEARANCE,1974-09-14 18:16:06.834,REAPPEARANCE,Venus,6,9,4,"6,7,8,9",1.4296582681198287,2.7698232582176745,2.108232315285936
1974-09-14 21:58:01.735|1974-09-14 21:58:03.660|REAPPEARANCE,1974-09-14 21:58:03.660,REAPPEARANCE,Venus,1,5,5,"1,2,3,4,5",2.1240014885352716,9.432071652163414,4.237553863970203
1974-09-15 01:02:43.794|1974-09-15 01:02:47.603|DISAPPEARANCE,1974-09-15 01:02:47.603,DISAPPEARANCE,Venus,4,8,5,"4,5,6,7,8",0.5227556091582344,5.317674488974497,2.9361311805184265
1974-09-15 09:03:33.186|1974-09-15 09:03:35.111|REAPPEARANCE,1974-09-15 09:03:35.111,REAPPEARANCE,Venus,5,9,5,"5,6,7,8,9",2.554809635591104,8.075245219827206,4.957557181223919
