target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-81,random,rv1_coarse,7,4.7,139139,427344,703888.8855607932,648729.2866510291,-55159.598909764085,-1.6278012556889805,0.10356703420521551
Random-81,random,rv1_coarse,8,6.55,138890,427297,1230876.0973120134,1523558.1418313961,292682.04451938276,7.482636076508869,7.283063041541027e-14
Random-81,random,rv1_coarse,9,9.18,125852,389696,1414553.2723569276,1979862.0443632565,565308.7720063289,7.120041581795303,1.0789147353307271e-12
Random-82,random,rv1_coarse,1,0.45,110007,452896,60627107.5110784,66842129.54203294,6215022.03095454,9.251582118938924,0.0
Random-82,random,rv1_coarse,2,0.7,112585,463894,23887880.421940777,22196875.002755083,-1691005.4191856943,-5.082648525201351,3.722080577084341e-07
Random-82,random,rv1_coarse,3,0.9,112742,463780,2554086.137985066,2895183.445818667,341097.3078336008,3.298404988741212,0.0009723578031957114
Random-82,random,rv1_coarse,4,1.31,112939,464060,2566612.678952278,2365437.2590007656,-201175.41995151248,-3.1272789241887504,0.0017643245502227956
Random-82,random,rv1_coarse,5,2.2,112786,463228,1729214.8329242049,1522849.4463812227,-206365.3865429822,-4.743620682982485,2.099317804038492e-06
Random-82,random,rv1_coarse,6,3.93,112644,462371,2491367.6309441277,3041573.037860317,550205.4069161895,5.1278476179625025,2.9307350168927826e-07
Random-82,random,rv1_coarse,7,4.7,111350,455133,678156.0461597415,658392.795474627,-19763.250685114413,-0.5244546532184767,0.5999623520232433
Random-82,random,rv1_coarse,8,6.55,110894,455293,1171170.1022247998,1520103.4656137447,348933.3633889449,7.8981669355268895,2.886579864025407e-15
Random-82,random,rv1_coarse,9,9.18,100500,415048,1300915.469471393,1972848.1356155737,671932.6661441808,8.156270092193186,4.440892098500626e-16
Random-83,random,rv1_coarse,1,0.45,127418,435485,67199276.26944616,65167668.0788993,-2031608.1905468628,-3.1095622138028305,0.0018736482152608147
Random-83,random,rv1_coarse,2,0.7,130614,445865,24510869.419198707,21945995.87658382,-2564873.5426148884,-8.159180761313985,4.440892098500626e-16
Random-83,random,rv1_coarse,3,0.9,130585,445937,3551274.6447472726,2616822.0138409026,-934452.63090637,-7.327950342018295,2.3359092438113294e-13
Random-83,random,rv1_coarse,4,1.31,130453,446546,2479475.654104556,2383002.9745092005,-96472.67959535541,-1.383849411341848,0.1664045696732901
Random-83,random,rv1_coarse,5,2.2,130091,445923,1445565.0685190049,1597591.3378896455,152026.26937064063,3.71082491954032,0.0002065849509107487
