event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
REAPPEARANCE,1975-01-07 04:06:59.591,1975-01-07 04:07:01.516,1975-01-07 04:07:01.516,1975-01-07 04:06:59.591|1975-01-07 04:07:01.516|REAPPEARANCE,mars,121.83415908759866,82.75578107772714,79.17857816074877,163.32188328296513,0.0,111.73102450553594,136.87542455275772,33.22497878272842,7.476052928276939
DISAPPEARANCE,1975-01-07 07:12:17.872,1975-01-07 07:12:19.797,1975-01-07 07:12:19.797,1975-01-07 07:12:17.872|1975-01-07 07:12:19.797|DISAPPEARANCE,mars,121.14829235134846,83.17408141346303,79.31824079595175,165.10876011483975,0.0,111.67872427855868,136.9348578773265,33.288172773695294,7.41488069184618
DISAPPEARANCE,1975-01-07 18:18:02.896,1975-01-07 18:18:04.821,1975-01-07 18:18:04.821,1975-01-07 18:18:02.896|1975-01-07 18:18:04.821|DISAPPEARANCE,mars,119.15443489827298,84.68891703771186,79.81810288211699,170.9235957063355,0.0,111.4891564785518,137.14969644782903,33.51644712127685,7.194898907106959
REAPPEARANCE,1975-01-07 18:54:58.499,1975-01-07 18:55:00.424,1975-01-07 18:55:00.424,1975-01-07 18:54:58.499|1975-01-07 18:55:00.424|REAPPEARANCE,mars,119.1672405059492,84.77327399919803,79.84554499356605,171.086040230035,0.0,111.47822375874975,137.16199484518424,33.52945379219032,7.182556687075795
DISAPPEARANCE,1975-01-07 21:59:57.602,1975-01-07 21:59:59.527,1975-01-07 21:59:59.527,1975-01-07 21:59:57.602|1975-01-07 21:59:59.527|DISAPPEARANCE,mars,118.4522344733022,85.19834504859942,79.98432673769398,172.8491177878645,0.0,111.42588377097572,137.2212986619088,33.5925491526754,7.121707446796602
REAPPEARANCE,1975-01-08 00:05:59.682,1975-01-08 00:08:26.095,1975-01-08 00:08:26.095,1975-01-08 00:05:59.682|1975-01-08 00:08:26.095|REAPPEARANCE,mars,118.61623824732042,85.49899529371308,80.08308891901068,174.2611167121044,0.0,111.38990283661884,137.26252484968953,33.636387515182626,7.079818015609585
DISAPPEARANCE,1975-01-08 01:41:48.482,1975-01-08 01:41:52.292,1975-01-08 01:41:52.292,1975-01-08 01:41:48.482|1975-01-08 01:41:52.292|DISAPPEARANCE,mars,117.73555224435822,85.70998576099699,80.15032788977122,174.7667711372042,0.0,111.36257187249278,137.2928923860781,33.66865139098605,7.04859253479854
REAPPEARANCE,1975-01-08 02:18:55.592,1975-01-08 02:18:59.402,1975-01-08 02:18:59.402,1975-01-08 02:18:55.592|1975-01-08 02:18:59.402|REAPPEARANCE,mars,117.7272628342821,85.79551794164362,80.17784117784969,174.93607193636663,0.0,111.35156705815923,137.30525446499064,33.68172882033638,7.036213617055371
DISAPPEARANCE,1975-01-08 05:22:28.268,1975-01-08 05:23:48.874,1975-01-08 05:23:48.874,1975-01-08 05:22:28.268|1975-01-08 05:23:48.874|DISAPPEARANCE,mars,117.00589671570671,86.22408046461022,80.31617409543769,176.67270264459702,0.0,111.29918803324863,137.36451383177905,33.744791084739965,6.975521199939995
REAPPEARANCE,1975-01-08 06:00:52.175,1975-01-08 06:00:55.984,1975-01-08 06:00:55.984,1975-01-08 06:00:52.175|1975-01-08 06:00:55.984|REAPPEARANCE,mars,116.98848472900984,86.30998719421761,80.34365144947252,176.85282241890067,0.0,111.28817454217084,137.37687692745223,33.75787101402301,6.963155875106804
DISAPPEARANCE,1975-01-08 09:05:39.722,1975-01-08 09:05:41.647,1975-01-08 09:05:41.647,1975-01-08 09:05:39.722|1975-01-08 09:05:41.647|DISAPPEARANCE,mars,116.26549647676165,86.7403644241443,80.48177256364465,178.54065992862445,0.0,111.23576697906022,137.4361244004087,33.820926390938084,6.902535814227117
REAPPEARANCE,1975-01-08 09:42:52.567,1975-01-08 09:42:54.492,1975-01-08 09:42:54.492,1975-01-08 09:42:52.567|1975-01-08 09:42:54.492|REAPPEARANCE,mars,116.23954438201555,86.82687077814981,80.50928390741109,178.76352136844417,0.0,111.2247157117261,137.44852103371414,33.83404305752943,6.890152174791448
